"STATION","DATE","PRCP","TMAX","TMIN"
"USW00094290","2000-11-07","0.02","49","39"
"USW00094290","2000-11-08","0.87","47","41"
"USW00094290","2000-11-09","0.07","49","38"
"USW00094290","2000-11-10","0.00","49","36"
"USW00094290","2000-11-11","0.00","44","32"
"USW00094290","2000-11-12","0.00","45","35"
"USW00094290","2000-11-13","0.00","47","37"
"USW00094290","2000-11-14","0.00","50","32"
"USW00094290","2000-11-15","0.00","49","30"
"USW00094290","2000-11-16","0.00","46","30"
"USW00094290","2000-11-17","0.00","49","28"
"USW00094290","2000-11-18","0.00","48","30"
"USW00094290","2000-11-19","0.00","46","30"
"USW00094290","2000-11-20","0.00","54","34"
"USW00094290","2000-11-21","0.00","56","30"
"USW00094290","2000-11-22","0.00","51","29"
"USW00094290","2000-11-23","0.27","47","32"
"USW00094290","2000-11-24","0.00","52","41"
"USW00094290","2000-11-25","0.19","46","42"
"USW00094290","2000-11-26","1.17","49","43"
"USW00094290","2000-11-27","0.07","49","37"
"USW00094290","2000-11-28","0.00","50","34"
"USW00094290","2000-11-29","0.30","51","43"
"USW00094290","2000-11-30","0.08","54","44"
"USW00094290","2000-12-01","0.03","56","38"
"USW00094290","2000-12-02","0.14","51","40"
"USW00094290","2000-12-03","0.00","47","37"
"USW00094290","2000-12-04","0.00","53","39"
"USW00094290","2000-12-05","0.00","51","32"
"USW00094290","2000-12-06","0.00","52","37"
"USW00094290","2000-12-07","0.00","40","33"
"USW00094290","2000-12-08","0.14","42","33"
"USW00094290","2000-12-09","0.00","43","37"
"USW00094290","2000-12-10","0.06","40","30"
"USW00094290","2000-12-11","0.00","37","29"
"USW00094290","2000-12-12","0.00","40","28"
"USW00094290","2000-12-13","0.00","37","31"
"USW00094290","2000-12-14","0.28","46","28"
"USW00094290","2000-12-15","0.00","46","31"
"USW00094290","2000-12-16","0.50","52","36"
"USW00094290","2000-12-17","0.00","49","34"
"USW00094290","2000-12-18","0.00","45","35"
"USW00094290","2000-12-19","0.04","42","33"
"USW00094290","2000-12-20","0.06","44","32"
"USW00094290","2000-12-21","0.11","49","35"
"USW00094290","2000-12-22","0.35","46","40"
"USW00094290","2000-12-23","0.32","46","42"
"USW00094290","2000-12-24","0.01","49","41"
"USW00094290","2000-12-25","0.12","47","40"
"USW00094290","2000-12-26","0.04","49","42"
"USW00094290","2000-12-27","0.02","52","42"
"USW00094290","2000-12-28","0.00","47","37"
"USW00094290","2000-12-29","0.02","45","36"
"USW00094290","2000-12-30","0.02","53","39"
"USW00094290","2000-12-31","0.17","49","40"
"USW00094290","2001-01-01","0.00","50","35"
"USW00094290","2001-01-02","0.00","52","38"
"USW00094290","2001-01-03","0.39","51","36"
"USW00094290","2001-01-04","0.53","53","45"
"USW00094290","2001-01-05","0.12","52","44"
"USW00094290","2001-01-06","0.00","48","37"
"USW00094290","2001-01-07","0.00","56","31"
"USW00094290","2001-01-08","0.06","49","41"
"USW00094290","2001-01-09","0.12","51","32"
"USW00094290","2001-01-10","0.00","53","40"
"USW00094290","2001-01-11","0.00","49","40"
"USW00094290","2001-01-12","0.00","46","39"
"USW00094290","2001-01-13","0.06","43","38"
"USW00094290","2001-01-14","0.15","43","39"
"USW00094290","2001-01-15","0.00","44","31"
"USW00094290","2001-01-16","0.00","36","31"
"USW00094290","2001-01-17","0.07","40","31"
"USW00094290","2001-01-18","0.25","44","39"
"USW00094290","2001-01-19","0.02","51","39"
"USW00094290","2001-01-20","0.00","48","37"
"USW00094290","2001-01-21","0.90","44","41"
"USW00094290","2001-01-22","0.00","55","34"
"USW00094290","2001-01-23","0.00","59","40"
"USW00094290","2001-01-24","0.02","46","41"
"USW00094290","2001-01-25","0.00","49","35"
"USW00094290","2001-01-26","0.00","51","34"
"USW00094290","2001-01-27","0.00","47","29"
"USW00094290","2001-01-28","0.21","44","30"
"USW00094290","2001-01-29","0.15","50","38"
"USW00094290","2001-01-30","0.00","45","41"
"USW00094290","2001-01-31","0.00","47","35"
"USW00094290","2001-02-01","0.08","51","36"
"USW00094290","2001-02-02","0.21","49","42"
"USW00094290","2001-02-03","0.12","49","40"
"USW00094290","2001-02-04","0.22","52","41"
"USW00094290","2001-02-05","0.25","45","38"
"USW00094290","2001-02-06","0.00","44","35"
"USW00094290","2001-02-07","0.00","43","24"
"USW00094290","2001-02-08","0.36","38","32"
"USW00094290","2001-02-09","0.00","47","33"
"USW00094290","2001-02-10","0.00","49","26"
"USW00094290","2001-02-11","0.00","49","35"
"USW00094290","2001-02-12","0.00","47","31"
"USW00094290","2001-02-13","0.00","49","29"
"USW00094290","2001-02-14","0.00","44","30"
"USW00094290","2001-02-15","0.18","43","32"
"USW00094290","2001-02-16","0.73","39","32"
"USW00094290","2001-02-17","0.07","53","36"
"USW00094290","2001-02-18","0.05","52","38"
"USW00094290","2001-02-19","0.00","51","35"
"USW00094290","2001-02-20","0.00","59","33"
"USW00094290","2001-02-21","0.13","57","38"
"USW00094290","2001-02-22","0.00","53","36"
"USW00094290","2001-02-23","0.07","46","35"
"USW00094290","2001-02-24","0.00","51","34"
"USW00094290","2001-02-25","0.00","51","32"
"USW00094290","2001-02-26","0.00","50","29"
"USW00094290","2001-02-27","0.00","58","33"
"USW00094290","2001-02-28","0.00","53","28"
"USW00094290","2001-03-01","0.34","48","36"
"USW00094290","2001-03-02","0.00","49","38"
"USW00094290","2001-03-03","0.00","49","30"
"USW00094290","2001-03-04","0.00","51","34"
"USW00094290","2001-03-05","0.00","57","41"
"USW00094290","2001-03-06","0.00","60","37"
"USW00094290","2001-03-07","0.06","66","39"
"USW00094290","2001-03-08","0.05","55","42"
"USW00094290","2001-03-09","0.00","52","35"
"USW00094290","2001-03-10","0.00","50","35"
"USW00094290","2001-03-11","0.00","50","40"
"USW00094290","2001-03-12","0.03","50","42"
"USW00094290","2001-03-13","0.00","54","39"
"USW00094290","2001-03-14","0.00","54","40"
"USW00094290","2001-03-15","0.37","44","40"
"USW00094290","2001-03-16","0.04","47","38"
"USW00094290","2001-03-17","0.00","53","40"
"USW00094290","2001-03-18","0.56","54","46"
"USW00094290","2001-03-19","0.00","52","40"
"USW00094290","2001-03-20","0.00","56","38"
"USW00094290","2001-03-21","0.00","53","36"
"USW00094290","2001-03-22","0.00","56","31"
"USW00094290","2001-03-23","0.00","61","35"
"USW00094290","2001-03-24","0.14","67","42"
"USW00094290","2001-03-25","0.45","58","42"
"USW00094290","2001-03-26","0.08","52","42"
"USW00094290","2001-03-27","0.25","48","39"
"USW00094290","2001-03-28","0.18","49","41"
"USW00094290","2001-03-29","0.07","50","38"
"USW00094290","2001-03-30","0.09","55","42"
"USW00094290","2001-03-31","0.11","57","41"
"USW00094290","2001-04-01","0.08","48","39"
"USW00094290","2001-04-02","0.30","49","37"
"USW00094290","2001-04-03","0.00","49","37"
"USW00094290","2001-04-04","0.00","58","34"
"USW00094290","2001-04-05","0.10","49","42"
"USW00094290","2001-04-06","0.25","52","37"
"USW00094290","2001-04-07","0.18","52","37"
"USW00094290","2001-04-08","0.02","51","37"
"USW00094290","2001-04-09","0.02","55","34"
"USW00094290","2001-04-10","0.41","46","40"
"USW00094290","2001-04-11","0.18","56","38"
"USW00094290","2001-04-12","0.00","49","38"
"USW00094290","2001-04-13","0.00","51","39"
"USW00094290","2001-04-14","0.00","55","36"
"USW00094290","2001-04-15","0.00","68","39"
"USW00094290","2001-04-16","0.16","69","47"
"USW00094290","2001-04-17","0.15","60","46"
"USW00094290","2001-04-18","0.03","60","42"
"USW00094290","2001-04-19","0.00","57","38"
"USW00094290","2001-04-20","0.00","60","42"
"USW00094290","2001-04-21","0.00","64","38"
"USW00094290","2001-04-22","0.08","53","45"
"USW00094290","2001-04-23","0.00","61","47"
"USW00094290","2001-04-24","0.00","72","49"
"USW00094290","2001-04-25","0.00","68","46"
"USW00094290","2001-04-26","0.00","69","47"
"USW00094290","2001-04-27","0.00","59","49"
"USW00094290","2001-04-28","0.06","55","46"
"USW00094290","2001-04-29","0.25","54","45"
"USW00094290","2001-04-30","0.28","57","44"
"USW00094290","2001-05-01","0.02","54","43"
"USW00094290","2001-05-02","0.00","60","42"
"USW00094290","2001-05-03","0.00","60","39"
"USW00094290","2001-05-04","0.05","59","45"
"USW00094290","2001-05-05","0.12","55","42"
"USW00094290","2001-05-06","0.00","63","39"
"USW00094290","2001-05-07","0.00","71","41"
"USW00094290","2001-05-08","0.00","57","45"
"USW00094290","2001-05-09","0.00","63","39"
"USW00094290","2001-05-10","0.00","64","43"
"USW00094290","2001-05-11","0.00","68","46"
"USW00094290","2001-05-12","0.03","70","48"
"USW00094290","2001-05-13","0.02","62","50"
"USW00094290","2001-05-14","0.34","54","48"
"USW00094290","2001-05-15","0.62","62","48"
"USW00094290","2001-05-16","0.00","60","47"
"USW00094290","2001-05-17","0.00","55","42"
"USW00094290","2001-05-18","0.00","61","45"
"USW00094290","2001-05-19","0.00","57","46"
"USW00094290","2001-05-20","0.00","65","40"
"USW00094290","2001-05-21","0.00","72","45"
"USW00094290","2001-05-22","0.00","77","51"
"USW00094290","2001-05-23","0.00","84","54"
"USW00094290","2001-05-24","0.00","68","52"
"USW00094290","2001-05-25","0.00","74","49"
"USW00094290","2001-05-26","0.00","73","49"
"USW00094290","2001-05-27","0.00","71","49"
"USW00094290","2001-05-28","0.14","58","46"
"USW00094290","2001-05-29","0.00","63","47"
"USW00094290","2001-05-30","0.00","70","48"
"USW00094290","2001-05-31","0.00","82","50"
"USW00094290","2001-06-01","0.16","61","49"
"USW00094290","2001-06-02","0.12","61","47"
"USW00094290","2001-06-03","0.34","62","45"
"USW00094290","2001-06-04","0.00","63","43"
"USW00094290","2001-06-05","0.02","63","49"
"USW00094290","2001-06-06","0.01","67","53"
"USW00094290","2001-06-07","0.00","76","51"
"USW00094290","2001-06-08","0.10","76","55"
"USW00094290","2001-06-09","0.04","64","50"
"USW00094290","2001-06-10","0.08","64","50"
"USW00094290","2001-06-11","1.19","56","45"
"USW00094290","2001-06-12","0.10","58","46"
"USW00094290","2001-06-13","0.00","67","49"
"USW00094290","2001-06-14","0.00","65","52"
"USW00094290","2001-06-15","0.00","67","50"
"USW00094290","2001-06-16","0.00","66","49"
"USW00094290","2001-06-17","0.00","68","48"
"USW00094290","2001-06-18","0.00","69","51"
"USW00094290","2001-06-19","0.00","76","50"
"USW00094290","2001-06-20","0.00","78","53"
"USW00094290","2001-06-21","0.00","78","53"
"USW00094290","2001-06-22","0.00","66","53"
"USW00094290","2001-06-23","0.00","65","52"
"USW00094290","2001-06-24","0.09","59","52"
"USW00094290","2001-06-25","0.00","68","52"
"USW00094290","2001-06-26","0.00","75","53"
"USW00094290","2001-06-27","0.44","66","57"
"USW00094290","2001-06-28","0.00","67","55"
"USW00094290","2001-06-29","0.00","72","49"
"USW00094290","2001-06-30","0.00","73","49"
"USW00094290","2001-07-01","0.00","74","53"
"USW00094290","2001-07-02","0.00","78","51"
"USW00094290","2001-07-03","0.00","82","53"
"USW00094290","2001-07-04","0.00","81","54"
"USW00094290","2001-07-05","0.00","71","54"
"USW00094290","2001-07-06","0.00","74","51"
"USW00094290","2001-07-07","0.00","75","51"
"USW00094290","2001-07-08","0.00","77","53"
"USW00094290","2001-07-09","0.00","80","56"
"USW00094290","2001-07-10","0.00","82","57"
"USW00094290","2001-07-11","0.00","78","55"
"USW00094290","2001-07-12","0.00","77","55"
"USW00094290","2001-07-13","0.00","71","51"
"USW00094290","2001-07-14","0.00","70","53"
"USW00094290","2001-07-15","0.33","58","52"
"USW00094290","2001-07-16","0.13","68","52"
"USW00094290","2001-07-17","0.01","69","55"
"USW00094290","2001-07-18","0.00","72","54"
"USW00094290","2001-07-19","0.00","75","57"
"USW00094290","2001-07-20","0.00","76","55"
"USW00094290","2001-07-21","0.00","66","56"
"USW00094290","2001-07-22","0.00","73","58"
"USW00094290","2001-07-23","0.00","80","56"
"USW00094290","2001-07-24","0.06","76","57"
"USW00094290","2001-07-25","0.00","78","55"
"USW00094290","2001-07-26","0.00","76","55"
"USW00094290","2001-07-27","0.03","71","53"
"USW00094290","2001-07-28","0.18","62","54"
"USW00094290","2001-07-29","0.00","70","55"
"USW00094290","2001-07-30","0.00","74","50"
"USW00094290","2001-07-31","0.00","71","54"
"USW00094290","2001-08-01","0.00","73","51"
"USW00094290","2001-08-02","0.03","79","59"
"USW00094290","2001-08-03","0.00","72","59"
"USW00094290","2001-08-04","0.00","74","59"
"USW00094290","2001-08-05","0.00","75","56"
"USW00094290","2001-08-06","0.00","78","61"
"USW00094290","2001-08-07","0.00","74","57"
"USW00094290","2001-08-08","0.00","79","51"
"USW00094290","2001-08-09","0.00","87","58"
"USW00094290","2001-08-10","0.00","85","58"
"USW00094290","2001-08-11","0.00","83","57"
"USW00094290","2001-08-12","0.00","85","57"
"USW00094290","2001-08-13","0.00","78","57"
"USW00094290","2001-08-14","0.00","79","55"
"USW00094290","2001-08-15","0.00","77","55"
"USW00094290","2001-08-16","0.00","68","55"
"USW00094290","2001-08-17","0.00","73","57"
"USW00094290","2001-08-18","0.00","71","58"
"USW00094290","2001-08-19","0.00","73","65"
"USW00094290","2001-08-20","0.00","74","50"
"USW00094290","2001-08-21","0.45","65","57"
"USW00094290","2001-08-22","1.42","66","57"
"USW00094290","2001-08-23","0.08","65","56"
"USW00094290","2001-08-24","0.00","73","56"
"USW00094290","2001-08-25","0.00","76","52"
"USW00094290","2001-08-26","0.00","80","53"
"USW00094290","2001-08-27","0.00","73","52"
"USW00094290","2001-08-28","0.00","76","57"
"USW00094290","2001-08-29","0.00","77","58"
"USW00094290","2001-08-30","0.00","78","58"
"USW00094290","2001-08-31","0.00","74","61"
"USW00094290","2001-09-01","0.02","67","59"
"USW00094290","2001-09-02","0.00","74","54"
"USW00094290","2001-09-03","0.04","68","55"
"USW00094290","2001-09-04","0.00","67","55"
"USW00094290","2001-09-05","0.00","67","53"
"USW00094290","2001-09-06","0.00","65","52"
"USW00094290","2001-09-07","0.00","69","53"
"USW00094290","2001-09-08","0.00","76","51"
"USW00094290","2001-09-09","0.00","71","52"
"USW00094290","2001-09-10","0.00","75","48"
"USW00094290","2001-09-11","0.00","75","50"
"USW00094290","2001-09-12","0.00","77","53"
"USW00094290","2001-09-13","0.00","79","54"
"USW00094290","2001-09-14","0.00","78","55"
"USW00094290","2001-09-15","0.00","76","53"
"USW00094290","2001-09-16","0.00","60","52"
"USW00094290","2001-09-17","0.00","59","54"
"USW00094290","2001-09-18","0.01","62","55"
"USW00094290","2001-09-19","0.00","68","52"
"USW00094290","2001-09-20","0.00","68","48"
"USW00094290","2001-09-21","0.00","67","56"
"USW00094290","2001-09-22","0.00","78","54"
"USW00094290","2001-09-23","0.00","79","54"
"USW00094290","2001-09-24","0.00","66","54"
"USW00094290","2001-09-25","0.09","63","56"
"USW00094290","2001-09-26","0.27","63","50"
"USW00094290","2001-09-27","0.00","61","46"
"USW00094290","2001-09-28","0.00","68","44"
"USW00094290","2001-09-29","0.00","73","46"
"USW00094290","2001-09-30","0.00","67","53"
"USW00094290","2001-10-01","0.00","68","47"
"USW00094290","2001-10-02","0.00","67","43"
"USW00094290","2001-10-03","0.00","64","44"
"USW00094290","2001-10-04","0.00","71","46"
"USW00094290","2001-10-05","0.00","74","48"
"USW00094290","2001-10-06","0.00","63","48"
"USW00094290","2001-10-07","0.00","60","47"
"USW00094290","2001-10-08","0.26","60","52"
"USW00094290","2001-10-09","0.00","60","44"
"USW00094290","2001-10-10","0.33","52","43"
"USW00094290","2001-10-11","0.16","60","45"
"USW00094290","2001-10-12","0.14","56","49"
"USW00094290","2001-10-13","0.00","55","53"
"USW00094290","2001-10-14","0.02","57","48"
"USW00094290","2001-10-15","0.00","62","46"
"USW00094290","2001-10-16","0.68","56","43"
"USW00094290","2001-10-17","0.00","57","42"
"USW00094290","2001-10-18","0.00","55","43"
"USW00094290","2001-10-19","0.09","56","45"
"USW00094290","2001-10-20","0.00","53","44"
"USW00094290","2001-10-21","0.18","53","46"
"USW00094290","2001-10-22","0.07","58","48"
"USW00094290","2001-10-23","0.00","59","47"
"USW00094290","2001-10-24","0.43","50","45"
"USW00094290","2001-10-25","0.20","56","45"
"USW00094290","2001-10-26","0.59","59","46"
"USW00094290","2001-10-27","0.54","45","38"
"USW00094290","2001-10-28","0.00","52","35"
"USW00094290","2001-10-29","0.00","51","38"
"USW00094290","2001-10-30","0.35","54","46"
"USW00094290","2001-10-31","0.21","54","47"
"USW00094290","2001-11-01","0.02","55","49"
"USW00094290","2001-11-02","0.11","58","47"
"USW00094290","2001-11-03","0.00","60","45"
"USW00094290","2001-11-04","0.35","55","45"
"USW00094290","2001-11-05","0.00","53","38"
"USW00094290","2001-11-06","0.00","50","39"
"USW00094290","2001-11-07","0.00","57","36"
"USW00094290","2001-11-08","0.00","56","35"
"USW00094290","2001-11-09","0.00","58","37"
"USW00094290","2001-11-10","0.00","56","37"
"USW00094290","2001-11-11","0.03","54","44"
"USW00094290","2001-11-12","0.36","54","49"
"USW00094290","2001-11-13","1.02","56","49"
"USW00094290","2001-11-14","1.82","57","53"
"USW00094290","2001-11-15","0.25","60","47"
"USW00094290","2001-11-16","0.05","52","47"
"USW00094290","2001-11-17","0.00","50","40"
"USW00094290","2001-11-18","0.00","60","37"
"USW00094290","2001-11-19","0.88","58","46"
"USW00094290","2001-11-20","0.44","56","47"
"USW00094290","2001-11-21","0.09","53","46"
"USW00094290","2001-11-22","1.21","48","45"
"USW00094290","2001-11-23","0.14","50","43"
"USW00094290","2001-11-24","0.00","49","40"
"USW00094290","2001-11-25","0.13","45","41"
"USW00094290","2001-11-26","0.00","47","40"
"USW00094290","2001-11-27","0.00","44","40"
"USW00094290","2001-11-28","1.55","46","38"
"USW00094290","2001-11-29","0.48","46","40"
"USW00094290","2001-11-30","0.47","46","40"
"USW00094290","2001-12-01","0.48","51","42"
"USW00094290","2001-12-02","0.09","44","39"
"USW00094290","2001-12-03","0.21","43","34"
"USW00094290","2001-12-04","0.15","42","37"
"USW00094290","2001-12-05","0.12","42","37"
"USW00094290","2001-12-06","0.01","51","38"
"USW00094290","2001-12-07","0.00","50","39"
"USW00094290","2001-12-08","0.07","50","40"
"USW00094290","2001-12-09","0.20","44","37"
"USW00094290","2001-12-10","0.27","41","38"
"USW00094290","2001-12-11","0.09","46","35"
"USW00094290","2001-12-12","0.23","47","36"
"USW00094290","2001-12-13","0.88","51","44"
"USW00094290","2001-12-14","0.05","48","39"
"USW00094290","2001-12-15","0.53","48","39"
"USW00094290","2001-12-16","1.27","51","44"
"USW00094290","2001-12-17","0.00","47","35"
"USW00094290","2001-12-18","0.13","46","39"
"USW00094290","2001-12-19","0.02","45","40"
"USW00094290","2001-12-20","0.04","41","38"
"USW00094290","2001-12-21","0.00","45","33"
"USW00094290","2001-12-22","0.00","52","33"
"USW00094290","2001-12-23","0.00","50","32"
"USW00094290","2001-12-24","0.00","54","29"
"USW00094290","2001-12-25","0.00","50","29"
"USW00094290","2001-12-26","0.00","48","29"
"USW00094290","2001-12-27","0.04","49","41"
"USW00094290","2001-12-28","0.04","53","39"
"USW00094290","2001-12-29","0.00","53","37"
"USW00094290","2001-12-30","0.00","51","32"
"USW00094290","2001-12-31","0.18","47","37"
"USW00094290","2002-01-01","0.54","52","38"
"USW00094290","2002-01-02","0.06","51","41"
"USW00094290","2002-01-03","0.00","51","39"
"USW00094290","2002-01-04","0.00","52","42"
"USW00094290","2002-01-05","0.25","48","40"
"USW00094290","2002-01-06","0.55","55","40"
"USW00094290","2002-01-07","1.29","58","51"
"USW00094290","2002-01-08","0.11","51","47"
"USW00094290","2002-01-09","0.00","50","40"
"USW00094290","2002-01-10","0.00","47","38"
"USW00094290","2002-01-11","0.07","51","40"
"USW00094290","2002-01-12","0.18","53","41"
"USW00094290","2002-01-13","0.00","44","37"
"USW00094290","2002-01-14","0.00","44","33"
"USW00094290","2002-01-15","0.00","41","30"
"USW00094290","2002-01-16","0.02","39","36"
"USW00094290","2002-01-17","0.00","42","35"
"USW00094290","2002-01-18","0.40","42","37"
"USW00094290","2002-01-19","0.23","43","38"
"USW00094290","2002-01-20","0.05","48","38"
"USW00094290","2002-01-21","0.00","42","37"
"USW00094290","2002-01-22","0.00","43","37"
"USW00094290","2002-01-23","0.00","45","37"
"USW00094290","2002-01-24","0.36","46","43"
"USW00094290","2002-01-25","0.65","44","34"
"USW00094290","2002-01-26","0.13","41","32"
"USW00094290","2002-01-27","0.23","37","32"
"USW00094290","2002-01-28","0.00","38","29"
"USW00094290","2002-01-29","0.19","36","31"
"USW00094290","2002-01-30","0.18","43","34"
"USW00094290","2002-01-31","0.19","41","38"
"USW00094290","2002-02-01","0.00","47","40"
"USW00094290","2002-02-02","0.01","51","31"
"USW00094290","2002-02-03","0.05","49","36"
"USW00094290","2002-02-04","0.00","50","33"
"USW00094290","2002-02-05","0.14","46","33"
"USW00094290","2002-02-06","0.65","49","41"
"USW00094290","2002-02-07","0.45","46","38"
"USW00094290","2002-02-08","0.06","49","38"
"USW00094290","2002-02-09","0.00","51","38"
"USW00094290","2002-02-10","0.33","51","34"
"USW00094290","2002-02-11","0.00","47","34"
"USW00094290","2002-02-12","0.00","47","31"
"USW00094290","2002-02-13","0.00","47","31"
"USW00094290","2002-02-14","0.00","50","35"
"USW00094290","2002-02-15","0.00","64","36"
"USW00094290","2002-02-16","0.09","51","37"
"USW00094290","2002-02-17","0.06","47","38"
"USW00094290","2002-02-18","0.09","52","42"
"USW00094290","2002-02-19","0.04","50","41"
"USW00094290","2002-02-20","0.02","52","39"
"USW00094290","2002-02-21","1.47","56","41"
"USW00094290","2002-02-22","0.64","54","42"
"USW00094290","2002-02-23","0.25","44","39"
"USW00094290","2002-02-24","0.00","42","32"
"USW00094290","2002-02-25","0.00","49","30"
"USW00094290","2002-02-26","0.00","49","34"
"USW00094290","2002-02-27","0.08","43","28"
"USW00094290","2002-02-28","0.00","49","32"
"USW00094290","2002-03-01","0.00","51","28"
"USW00094290","2002-03-02","0.00","53","31"
"USW00094290","2002-03-03","0.00","57","32"
"USW00094290","2002-03-04","0.00","58","33"
"USW00094290","2002-03-05","0.02","47","37"
"USW00094290","2002-03-06","0.00","40","32"
"USW00094290","2002-03-07","0.09","43","30"
"USW00094290","2002-03-08","0.00","42","29"
"USW00094290","2002-03-09","0.13","52","36"
"USW00094290","2002-03-10","0.20","50","41"
"USW00094290","2002-03-11","0.68","53","44"
"USW00094290","2002-03-12","0.23","45","40"
"USW00094290","2002-03-13","0.01","49","40"
"USW00094290","2002-03-14","0.15","43","38"
"USW00094290","2002-03-15","0.15","43","37"
"USW00094290","2002-03-16","0.26","40","33"
"USW00094290","2002-03-17","0.00","42","33"
"USW00094290","2002-03-18","0.15","41","34"
"USW00094290","2002-03-19","0.17","44","37"
"USW00094290","2002-03-20","0.15","37","33"
"USW00094290","2002-03-21","0.00","52","35"
"USW00094290","2002-03-22","0.00","56","34"
"USW00094290","2002-03-23","0.00","58","37"
"USW00094290","2002-03-24","0.05","55","41"
"USW00094290","2002-03-25","0.00","57","43"
"USW00094290","2002-03-26","0.00","48","40"
"USW00094290","2002-03-27","0.00","48","38"
"USW00094290","2002-03-28","0.19","49","43"
"USW00094290","2002-03-29","0.05","51","42"
"USW00094290","2002-03-30","0.00","54","44"
"USW00094290","2002-03-31","0.00","54","48"
"USW00094290","2002-04-01","0.00","54","39"
"USW00094290","2002-04-02","0.00","54","36"
"USW00094290","2002-04-03","0.00","59","35"
"USW00094290","2002-04-04","0.00","63","39"
"USW00094290","2002-04-05","0.03","56","40"
"USW00094290","2002-04-06","0.00","57","47"
"USW00094290","2002-04-07","0.30","52","41"
"USW00094290","2002-04-08","0.00","63","37"
"USW00094290","2002-04-09","0.31","58","45"
"USW00094290","2002-04-10","0.27","57","45"
"USW00094290","2002-04-11","0.01","59","47"
"USW00094290","2002-04-12","0.09","58","50"
"USW00094290","2002-04-13","0.71","58","51"
"USW00094290","2002-04-14","0.08","53","41"
"USW00094290","2002-04-15","0.37","49","41"
"USW00094290","2002-04-16","0.08","48","40"
"USW00094290","2002-04-17","0.08","54","40"
"USW00094290","2002-04-18","0.00","60","39"
"USW00094290","2002-04-19","0.00","55","40"
"USW00094290","2002-04-20","0.00","56","42"
"USW00094290","2002-04-21","0.02","51","43"
"USW00094290","2002-04-22","0.01","52","41"
"USW00094290","2002-04-23","0.00","56","37"
"USW00094290","2002-04-24","0.00","60","36"
"USW00094290","2002-04-25","0.00","57","37"
"USW00094290","2002-04-26","0.24","48","42"
"USW00094290","2002-04-27","0.19","55","41"
"USW00094290","2002-04-28","0.00","65","37"
"USW00094290","2002-04-29","0.00","64","41"
"USW00094290","2002-04-30","0.00","66","44"
"USW00094290","2002-05-01","0.00","53","45"
"USW00094290","2002-05-02","0.06","54","42"
"USW00094290","2002-05-03","0.00","58","41"
"USW00094290","2002-05-04","0.00","53","44"
"USW00094290","2002-05-05","0.02","54","39"
"USW00094290","2002-05-06","0.19","46","35"
"USW00094290","2002-05-07","0.00","55","35"
"USW00094290","2002-05-08","0.00","58","40"
"USW00094290","2002-05-09","0.00","60","42"
"USW00094290","2002-05-10","0.00","63","39"
"USW00094290","2002-05-11","0.00","64","43"
"USW00094290","2002-05-12","0.00","82","46"
"USW00094290","2002-05-13","0.15","54","47"
"USW00094290","2002-05-14","0.05","57","45"
"USW00094290","2002-05-15","0.00","62","39"
"USW00094290","2002-05-16","0.12","68","46"
"USW00094290","2002-05-17","0.06","61","45"
"USW00094290","2002-05-18","0.00","66","47"
"USW00094290","2002-05-19","0.15","58","46"
"USW00094290","2002-05-20","0.14","63","49"
"USW00094290","2002-05-21","0.15","58","50"
"USW00094290","2002-05-22","0.01","60","49"
"USW00094290","2002-05-23","0.00","64","49"
"USW00094290","2002-05-24","0.00","69","45"
"USW00094290","2002-05-25","0.01","67","53"
"USW00094290","2002-05-26","0.00","69","54"
"USW00094290","2002-05-27","0.07","70","53"
"USW00094290","2002-05-28","0.16","65","56"
"USW00094290","2002-05-29","0.00","64","55"
"USW00094290","2002-05-30","0.00","69","48"
"USW00094290","2002-05-31","0.00","67","49"
"USW00094290","2002-06-01","0.00","69","49"
"USW00094290","2002-06-02","0.00","63","47"
"USW00094290","2002-06-03","0.00","70","43"
"USW00094290","2002-06-04","0.02","69","54"
"USW00094290","2002-06-05","0.01","70","51"
"USW00094290","2002-06-06","0.21","60","49"
"USW00094290","2002-06-07","0.07","56","44"
"USW00094290","2002-06-08","0.00","60","44"
"USW00094290","2002-06-09","0.00","76","46"
"USW00094290","2002-06-10","0.00","69","52"
"USW00094290","2002-06-11","0.00","74","49"
"USW00094290","2002-06-12","0.00","79","54"
"USW00094290","2002-06-13","0.00","92","59"
"USW00094290","2002-06-14","0.00","71","55"
"USW00094290","2002-06-15","0.00","69","53"
"USW00094290","2002-06-16","0.00","68","51"
"USW00094290","2002-06-17","0.10","64","54"
"USW00094290","2002-06-18","0.04","64","52"
"USW00094290","2002-06-19","0.00","70","52"
"USW00094290","2002-06-20","0.00","74","51"
"USW00094290","2002-06-21","0.00","81","52"
"USW00094290","2002-06-22","0.00","77","55"
"USW00094290","2002-06-23","0.00","75","56"
"USW00094290","2002-06-24","0.00","76","55"
"USW00094290","2002-06-25","0.00","87","55"
"USW00094290","2002-06-26","0.00","87","59"
"USW00094290","2002-06-27","0.09","74","56"
"USW00094290","2002-06-28","0.55","62","55"
"USW00094290","2002-06-29","0.01","70","55"
"USW00094290","2002-06-30","0.26","70","54"
"USW00094290","2002-07-01","0.01","69","53"
"USW00094290","2002-07-02","0.00","70","50"
"USW00094290","2002-07-03","0.00","71","53"
"USW00094290","2002-07-04","0.00","68","52"
"USW00094290","2002-07-05","0.00","70","48"
"USW00094290","2002-07-06","0.00","77","52"
